date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,team_key,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2021-12-07,2021,San Antonio Spurs,New York Knicks,109,121,-12,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1490.7425713146413,1481.5023169913727,9.240254323268573,0.5132946605100986,2.08,-14.08
2021-12-07,2021,Dallas Mavericks,Brooklyn Nets,99,102,-3,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1478.199261751456,1569.4830301153072,-91.2837683638511,0.3715736807949225,-2.27,-0.73
2021-12-07,2021,Los Angeles Lakers,Boston Celtics,117,102,15,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,los angeles lakers,1466.172923005859,1538.0495626109973,-71.87663960513828,0.3980120380358718,-1.43,16.43
2021-12-08,2021,Indiana Pacers,New York Knicks,122,102,20,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1498.859917580074,1493.3602747986736,5.4996427814003255,0.5079139612021504,1.91,18.09
2021-12-08,2021,Minnesota Timberwolves,Utah Jazz,104,136,-32,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1501.651436805999,1613.234789305567,-111.58335249956781,0.34472106657000606,-3.14,-28.86
2021-12-08,2021,Detroit Pistons,Washington Wizards,116,119,-3,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1362.256526293019,1477.5002611675657,-115.24373487454659,0.33997710090425765,-3.3,0.3
2021-12-08,2021,New Orleans Pelicans,Denver Nuggets,114,120,-6,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1419.348030094264,1490.5573436227126,-71.20931352844855,0.39893280017822746,-1.4,-4.6
2021-12-08,2021,Memphis Grizzlies,Dallas Mavericks,96,104,-8,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1518.310530395934,1474.3273627411816,43.98316765475238,0.5629608886550019,3.58,-11.58
2021-12-08,2021,Charlotte Hornets,Philadelphia 76ers,106,110,-4,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1504.0111256083705,1517.0169351801717,-13.005809571801137,0.48129187312403143,1.11,-5.11
2021-12-08,2021,Cleveland Cavaliers,Chicago Bulls,115,92,23,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1537.7720311549915,1577.024854862754,-39.252823707762445,0.44374977189208015,-0.02,23.02
2021-12-08,2021,Miami Heat,Milwaukee Bucks,113,104,9,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1511.4280602085094,1580.8460008635625,-69.41794065505314,0.40140801827509853,-1.32,10.32
2021-12-08,2021,Houston Rockets,Brooklyn Nets,114,104,10,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1413.483949202361,1573.3549291255817,-159.87097992322083,0.2848985359060704,-5.23,15.23
2021-12-08,2021,Golden State Warriors,Portland Trail Blazers,104,94,10,Chase Center,37.767833333333,-122.38738888889,18000.0,golden state warriors,1664.4822108090304,1456.0948205649827,208.38739024404777,0.7684490355455933,10.68,-0.68
2021-12-08,2021,Sacramento Kings,Orlando Magic,142,130,12,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1443.8892984048123,1361.7827206652603,82.106577739552,0.6160092355593577,5.22,6.78
2021-12-08,2021,LA Clippers,Boston Celtics,114,111,3,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1501.5691574969555,1522.721275435333,-21.152117938377387,0.46959720829227564,0.76,2.24
2021-12-08,2021,Toronto Raptors,Oklahoma City Thunder,109,110,-1,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1491.019592942675,1378.228378893802,112.79121404887292,0.6568478379024769,6.55,-7.55
2021-12-09,2021,Philadelphia 76ers,Utah Jazz,96,118,-22,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1523.0419810483102,1627.7410932468495,-104.6991121985393,0.3537270110782225,-2.85,-19.15
2021-12-09,2021,Memphis Grizzlies,Los Angeles Lakers,108,95,13,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1508.4354079353661,1481.5012101815234,26.934197753842682,0.5386839632303337,2.84,10.16
2021-12-09,2021,San Antonio Spurs,Denver Nuggets,123,111,12,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1478.8846135073404,1496.3944938648592,-17.509880357518796,0.47482256906775067,0.92,11.08
2021-12-10,2021,Oklahoma City Thunder,Los Angeles Lakers,95,116,-21,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1383.0987515002676,1470.4348509072931,-87.33609940702559,0.37689533075790993,-2.1,-18.9
2021-12-10,2021,Charlotte Hornets,Sacramento Kings,124,123,1,Spectrum Center,35.225,-80.839166666667,19077.0,charlotte hornets,1497.986079740232,1452.2748871369818,45.71119260325031,0.5654067326072229,3.65,-2.65
2021-12-10,2021,Houston Rockets,Milwaukee Bucks,114,123,-9,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1426.642913936182,1569.805920058118,-143.16300612193618,0.30489138629044393,-4.51,-4.49
2021-12-10,2021,Minnesota Timberwolves,Cleveland Cavaliers,106,123,-17,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1487.1451328647165,1557.2610302067048,-70.11589734198833,0.4004430155803753,-1.35,-15.65
2021-12-10,2021,New Orleans Pelicans,Detroit Pistons,109,93,16,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1413.5108798521173,1358.7760456754675,54.73483417664988,0.57812450890624,4.04,11.96
2021-12-10,2021,Phoenix Suns,Boston Celtics,111,90,21,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1617.6560918038704,1516.889402923982,100.7666888798883,0.6410811407062943,6.03,14.97
2021-12-10,2021,Atlanta Hawks,Brooklyn Nets,105,113,-8,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1537.826270283122,1560.1959643917608,-22.36969410863867,0.4678518329635188,0.71,-8.71
2021-12-10,2021,Indiana Pacers,Dallas Mavericks,106,93,13,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1514.9103029488492,1484.2024852017494,30.707817747099853,0.5440773877399043,3.0,10.0
2021-12-10,2021,Toronto Raptors,New York Knicks,90,87,3,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1486.1492203362095,1477.3098894298982,8.839330906311261,0.512718075814574,2.06,0.94
2021-12-11,2021,Washington Wizards,Utah Jazz,98,123,-25,Capital One Arena,38.898055555556,-77.020833333333,20674.0,washington wizards,1480.9807417851173,1639.171353804337,-158.19061201921977,0.28687331777739833,-5.16,-19.84
2021-12-11,2021,LA Clippers,Orlando Magic,106,104,2,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1507.4010300083064,1353.3971319330908,154.0038980752156,0.7081710256806223,8.33,-6.33
2021-12-11,2021,Memphis Grizzlies,Houston Rockets,113,106,7,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1519.5017672095964,1421.3173333184245,98.18443389117192,0.6376537168606699,5.92,1.08
2021-12-11,2021,Cleveland Cavaliers,Sacramento Kings,117,103,14,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1568.3689159523142,1448.8856533898243,119.48326256248993,0.6654775582988195,6.84,7.16
2021-12-11,2021,Miami Heat,Chicago Bulls,118,92,26,Kaseya Center,25.781388888889,-80.188055555556,16500.0,miami heat,1522.4681410139538,1557.5358558110406,-35.067714797086865,0.4497041814893102,0.16,25.84
2021-12-11,2021,Philadelphia 76ers,Golden State Warriors,102,93,9,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1511.6117204908226,1668.6013561955604,-156.9896357047378,0.28828971681178805,-5.11,14.11
2021-12-11,2021,San Antonio Spurs,Denver Nuggets,112,127,-15,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1490.9379270363193,1484.3411803358804,6.596746700438871,0.509492340983513,1.96,-16.96
2021-12-12,2021,Los Angeles Lakers,Orlando Magic,106,94,12,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,los angeles lakers,1482.3754997866815,1350.8863161850177,131.48918360166385,0.6806830476104824,7.36,4.64
2021-12-12,2021,Portland Trail Blazers,Minnesota Timberwolves,111,116,-5,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1451.9756751784528,1476.0372471191072,-24.061571940654403,0.4654278686820881,0.64,-5.64
2021-12-12,2021,San Antonio Spurs,New Orleans Pelicans,112,97,15,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1477.290886606694,1424.8752053496796,52.415681257014285,0.5748651101428204,3.94,11.06
2021-12-12,2021,Oklahoma City Thunder,Dallas Mavericks,84,103,-19,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1371.1581026208792,1473.297732950391,-102.13963032951187,0.35710237868812195,-2.74,-16.26
2021-12-12,2021,New York Knicks,Milwaukee Bucks,97,112,-15,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1471.8997339835664,1575.1315006758755,-103.23176669230907,0.3556603439804307,-2.78,-12.22
2021-12-12,2021,Detroit Pistons,Brooklyn Nets,104,116,-12,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1347.4117201779052,1568.5421475739406,-221.13042739603543,0.21875625691070905,-7.88,-4.12
2021-12-13,2021,Atlanta Hawks,Houston Rockets,126,132,-6,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1529.4800871009422,1415.664668325797,113.81541877514519,0.6581755114584378,6.59,-12.59
2021-12-13,2021,Boston Celtics,Milwaukee Bucks,117,103,14,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1505.6313399025673,1583.9777669869752,-78.34642708440788,0.38912344042954483,-1.71,15.71
2021-12-13,2021,Toronto Raptors,Sacramento Kings,124,101,23,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1491.5593757825413,1441.03137280883,50.52800297371141,0.5722072902593556,3.86,19.14
2021-12-13,2021,Cleveland Cavaliers,Miami Heat,105,94,11,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1576.2231965333085,1543.5771256399325,32.64607089337596,0.5468436921586719,3.09,7.91
2021-12-13,2021,Indiana Pacers,Golden State Warriors,100,102,-2,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1525.8150552002076,1656.2919788678857,-130.4769236676782,0.32058481125389765,-3.96,1.96
2021-12-13,2021,LA Clippers,Phoenix Suns,111,95,16,Crypto.com Arena,34.043056,-118.267222,19060.0,la clippers,1509.9118457563795,1628.914154825285,-119.00230906890556,0.33513905968833885,-3.46,19.46
2021-12-13,2021,Memphis Grizzlies,Philadelphia 76ers,126,91,35,FedExForum,35.138333333333,-90.050555555556,18119.0,memphis grizzlies,1525.154432202224,1523.9210978184972,1.233334383726742,0.5017749033988357,1.73,33.27
2021-12-13,2021,Dallas Mavericks,Charlotte Hornets,120,96,24,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1483.7350311370042,1501.3753134873896,-17.640282350385405,0.47463538490316937,0.91,23.09
2021-12-13,2021,Denver Nuggets,Washington Wizards,113,107,6,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1497.9882207655057,1471.216604391329,26.7716163741768,0.5384513819307902,2.83,3.17
2021-12-14,2021,Chicago Bulls,Detroit Pistons,133,87,46,United Center,41.880555555556,-87.674166666667,23500.0,chicago bulls,1536.4268711850618,1343.0859737473897,193.34089743767208,0.752680473717497,10.03,35.97
2021-12-14,2021,New York Knicks,Golden State Warriors,96,105,-9,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,new york knicks,1463.0534676724667,1659.0972092885852,-196.0437416161185,0.24443461147507634,-6.79,-2.21
2021-12-14,2021,Brooklyn Nets,Toronto Raptors,131,129,2,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1572.867894004456,1506.41774325682,66.45015074763614,0.5944802258043137,4.55,-2.55
2021-12-14,2021,Portland Trail Blazers,Phoenix Suns,107,111,-4,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1445.5486100282212,1611.845147496154,-166.2965374679327,0.2774231505494882,-5.51,1.51
2021-12-15,2021,Oklahoma City Thunder,New Orleans Pelicans,110,113,-3,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1360.720804434266,1413.8883380065988,-53.167533572332786,0.42407748922846333,-0.62,-2.38
2021-12-15,2021,Dallas Mavericks,Los Angeles Lakers,104,107,-3,American Airlines Center,32.790555555556,-96.810277777778,19200.0,dallas mavericks,1503.0295762216265,1489.0994770962873,13.930099125339211,0.5200362889392209,2.28,-5.28
2021-12-15,2021,Sacramento Kings,Washington Wizards,119,105,14,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1426.1730053345514,1464.2282167276971,-38.05521139314578,0.4454521147074767,0.03,13.97
2021-12-15,2021,Portland Trail Blazers,Memphis Grizzlies,103,113,-10,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1442.4515780948557,1549.5209190134024,-107.06934091854669,0.3506141655374564,-2.95,-7.05
2021-12-15,2021,Denver Nuggets,Minnesota Timberwolves,107,124,-17,Ball Arena,39.748611111111,-105.0075,19155.0,denver nuggets,1504.9766084291375,1482.4643122693387,22.51229615979878,0.5323525340932507,2.65,-19.65
2021-12-15,2021,Milwaukee Bucks,Indiana Pacers,114,99,15,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1569.1907697670542,1523.009824779508,46.18094498754613,0.5660710744240798,3.67,11.33
2021-12-15,2021,Cleveland Cavaliers,Houston Rockets,124,89,35,Rocket Arena,41.496388888889,-81.688055555556,20562.0,cleveland cavaliers,1585.9489301071249,1424.994179223305,160.95475088381977,0.7163707728448121,8.63,26.37
2021-12-15,2021,Philadelphia 76ers,Miami Heat,96,101,-5,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,philadelphia 76ers,1499.5546110073187,1533.8513920661162,-34.29678105879748,0.4508026614099641,0.19,-5.19
2021-12-15,2021,Utah Jazz,LA Clippers,124,103,21,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1648.9354911981254,1526.9808530855107,121.9546381126147,0.6686371038198254,6.94,14.06
2021-12-15,2021,San Antonio Spurs,Charlotte Hornets,115,131,-16,Frost Bank Center,29.426944444444,-98.4375,18581.0,san antonio spurs,1488.2777539497747,1482.0807684027673,6.1969855470074435,0.5089172334788048,1.94,-17.94
2021-12-15,2021,Orlando Magic,Atlanta Hawks,99,111,-12,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1344.162338875412,1520.1505762034342,-175.98823732802225,0.2663795296352444,-5.93,-6.07
2021-12-16,2021,Indiana Pacers,Detroit Pistons,122,113,9,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,indiana pacers,1511.7417500707138,1330.235323678681,181.50642639203284,0.7397818406584606,9.52,-0.52
2021-12-16,2021,Brooklyn Nets,Philadelphia 76ers,114,105,9,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1576.588917108259,1493.3791154707649,83.20980163749414,0.6175103232360771,5.27,3.73
2021-12-16,2021,Houston Rockets,New York Knicks,103,116,-13,Toyota Center,29.750833333333,-95.362222222222,18023.0,houston rockets,1412.6930914341067,1458.9400291293211,-46.246937695214456,0.43383561512158236,-0.32,-12.68
2021-12-16,2021,Toronto Raptors,Chicago Bulls,127,120,7,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1502.696720153017,1549.2775212537706,-46.58080110075366,0.4333636206523001,-0.34,7.34
2021-12-16,2021,Phoenix Suns,Washington Wizards,118,98,20,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,phoenix suns,1614.9421794295195,1450.3848266430855,164.55735278643397,0.7205654730907254,8.79,11.21
2021-12-17,2021,New Orleans Pelicans,Milwaukee Bucks,116,112,4,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,new orleans pelicans,1418.4365920460625,1580.4588444758485,-162.02225242978602,0.2823823185308301,-5.32,9.32
2021-12-17,2021,Orlando Magic,Miami Heat,105,115,-10,Kia Center,28.539167,-81.383611,18846.0,orlando magic,1338.7281258748117,1540.02688760267,-201.2987617278584,0.2388910689571283,-7.02,-2.98
2021-12-17,2021,Sacramento Kings,Memphis Grizzlies,105,124,-19,Golden 1 Center,38.58,-121.5,18500.0,sacramento kings,1440.016395419163,1556.2237897880095,-116.20739436884651,0.3387334413492465,-3.34,-15.66
2021-12-17,2021,Minnesota Timberwolves,Los Angeles Lakers,110,92,18,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1497.7836531471899,1494.8500397533132,2.9336133938766125,0.5042217087153531,1.8,16.2
2021-12-17,2021,Atlanta Hawks,Denver Nuggets,115,133,-18,State Farm Arena,33.757222222222,-84.396388888889,19445.0,atlanta hawks,1525.5847892040345,1489.6572675512864,35.927521652748055,0.5515203522480673,3.23,-21.23
2021-12-17,2021,Portland Trail Blazers,Charlotte Hornets,125,116,9,Moda Center,45.531666666667,-122.66666666667,20636.0,portland trail blazers,1435.7487073202485,1496.3194912532913,-60.570783933042776,0.4137041404018844,-0.94,9.94
2021-12-17,2021,Utah Jazz,San Antonio Spurs,126,128,-2,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1659.1687006621314,1474.0390310992507,185.12966956288074,0.7437767987249246,9.67,-11.67
2021-12-17,2021,Boston Celtics,Golden State Warriors,107,111,-4,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1520.4183371224883,1663.2106478317307,-142.79231070924243,0.30534381631870294,-4.49,0.49
2021-12-18,2021,Milwaukee Bucks,Cleveland Cavaliers,90,119,-29,Fiserv Forum,43.0451,-87.9182,17341.0,milwaukee bucks,1572.4234210434124,1598.2500178963232,-25.826596852910825,0.462900846957124,0.56,-29.56
2021-12-18,2021,Detroit Pistons,Houston Rockets,107,116,-9,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1325.8118032155428,1402.441006630669,-76.62920341512631,0.3914757590021434,-1.63,-7.37
2021-12-18,2021,Utah Jazz,Washington Wizards,103,109,-6,Delta Center,40.768333,-111.901111,19911.0,utah jazz,1652.9082408413901,1442.2953482360613,210.61289260532885,0.7707207224740039,10.77,-16.77
2021-12-18,2021,Oklahoma City Thunder,LA Clippers,104,103,1,Paycom Center,35.463333,-97.515,18203.0,oklahoma city thunder,1356.1725503948023,1516.7476436215047,-160.5750932267024,0.28407349199530263,-5.26,6.26
2021-12-18,2021,Toronto Raptors,Golden State Warriors,119,100,19,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,toronto raptors,1511.8881613367716,1666.6768983387208,-154.78873700194913,0.2908961630216898,-5.01,24.01
2021-12-18,2021,Brooklyn Nets,Orlando Magic,93,100,-7,Barclays Center,40.68265,-73.974689,17732.0,brooklyn nets,1583.5703563445932,1334.457647606298,249.11270873829517,0.8075250442713808,12.44,-19.44
2021-12-18,2021,Boston Celtics,New York Knicks,114,107,7,TD Garden,42.366302777778,-71.062227777778,18624.0,boston celtics,1516.9520866154983,1469.1921139327587,47.759972682739544,0.5683024428272743,3.74,3.26
2021-12-19,2021,Minnesota Timberwolves,Dallas Mavericks,111,105,6,Target Center,44.979444444444,-93.276111111111,19356.0,minnesota timberwolves,1512.850196544707,1497.2790135646005,15.571182980106414,0.5223937422417719,2.35,3.65
2021-12-19,2021,Detroit Pistons,Miami Heat,100,90,10,Little Caesars Arena,42.3412,-83.0549,20332.0,detroit pistons,1318.63090016051,1544.2973658711837,-225.66646571067372,0.2143265267125954,-8.07,18.07
