date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,elev_m,home_elev_m,away_elev_m,delta_elev,home_capacity,away_capacity,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_delta,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2022-01-09,2021,Toronto Raptors,New Orleans Pelicans,105,101,4,,,,,,,,,,,2.0,3.0,False,False,-1.0,1603.2355180816855,1511.7114324685417,91.52408561314382,0.6287492896127908,5.29,-1.29
2022-01-09,2021,Orlando Magic,Washington Wizards,100,102,-2,,,,,,,,,,,1.0,2.0,True,False,-1.0,1318.214644038019,1464.4585091126394,-146.24386507462032,0.3011458515146964,-4.47,2.47
2022-01-09,2021,Houston Rockets,Minnesota Timberwolves,123,141,-18,,,,,,,,,,,2.0,2.0,False,False,0.0,1348.0162453249188,1542.1266474967267,-194.1104021718079,0.24649586336395912,-6.43,-11.57
2022-01-09,2021,LA Clippers,Atlanta Hawks,106,93,13,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,0.0,0.0,True,True,0.0,1312.1733744753783,1483.362242438562,-171.1888679631836,0.27181324045373517,-5.49,18.49
2022-01-09,2021,Golden State Warriors,Cleveland Cavaliers,96,82,14,,,,,,,,,,,3.0,2.0,False,False,1.0,1671.6780678311684,1604.0327550846014,67.64531274656701,0.5961377046904616,4.31,9.69
2022-01-09,2021,Portland Trail Blazers,Sacramento Kings,103,88,15,,,,,,,,,,,2.0,2.0,False,False,0.0,1334.7430484071256,1368.044093900396,-33.30104549327052,0.4522221630835094,0.16,14.84
2022-01-09,2021,Brooklyn Nets,San Antonio Spurs,121,119,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1519.7798758167032,1514.677787491547,5.102088325156274,0.5073419675704561,1.74,0.26
2022-01-09,2021,Los Angeles Lakers,Memphis Grizzlies,119,127,-8,,,,,,,,,,,2.0,1.0,False,True,1.0,1459.086317267253,1659.088584347936,-200.00226708068294,0.24025069125688847,-6.67,-1.33
2022-01-09,2021,Dallas Mavericks,Chicago Bulls,113,99,14,,,,,,,,,,,2.0,2.0,False,False,0.0,1562.533195506306,1639.702829141994,-77.16963363568811,0.39073490755728524,-1.64,15.64
2022-01-10,2021,Detroit Pistons,Utah Jazz,126,116,10,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,2.0,False,False,0.0,1292.5465331376147,1700.5473130523114,-408.00077991469675,0.08717383099999401,-15.21,25.21
2022-01-10,2021,Boston Celtics,Indiana Pacers,101,98,3,,,,,,,,,,,2.0,2.0,False,False,0.0,1435.7246210474516,1481.7870863807536,-46.06246533330204,0.4340964617501302,-0.36,3.36
2022-01-10,2021,Charlotte Hornets,Milwaukee Bucks,103,99,4,,,,,,,,,,,2.0,2.0,False,False,0.0,1471.6916824066623,1578.2441869581894,-106.55250455152714,0.3512918597459659,-2.84,6.84
2022-01-10,2021,New York Knicks,San Antonio Spurs,111,96,15,,,,,,,,,,,2.0,1.0,False,True,1.0,1457.5593321849408,1509.936227337811,-52.37689515287025,0.42518945707525485,-0.62,15.62
2022-01-10,2021,Sacramento Kings,Cleveland Cavaliers,108,109,-1,,,,,,,,,,,1.0,1.0,True,True,0.0,1353.6768766792736,1594.1773910638306,-240.50051438455694,0.20029810451261076,-8.34,7.34
2022-01-11,2021,LA Clippers,Denver Nuggets,87,85,2,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,0.0,0.0,True,True,0.0,1421.6265444824287,1542.0713785528612,-120.44483407043253,0.33329133063736927,-3.41,5.41
2022-01-11,2021,Memphis Grizzlies,Golden State Warriors,116,108,8,,,,,,,,,,,2.0,2.0,False,False,0.0,1662.8494589930565,1681.5334318519392,-18.683972858882726,0.47313749160016105,0.76,7.24
2022-01-11,2021,New Orleans Pelicans,Minnesota Timberwolves,128,125,3,,,,,,,,,,,2.0,2.0,False,False,0.0,1507.3359495143723,1548.625900151053,-41.289950636680715,0.44085715591355007,-0.16,3.16
2022-01-11,2021,Toronto Raptors,Phoenix Suns,95,99,-4,,,,,,,,,,,2.0,3.0,False,False,-1.0,1607.611001035855,1595.3672522852444,12.24374875061062,0.5176128804129143,2.03,-6.03
2022-01-11,2021,Washington Wizards,Oklahoma City Thunder,122,118,4,,,,,,,,,,,2.0,2.0,False,False,0.0,1467.0638847975797,1376.6456037437717,90.41828105380796,0.6272622125276502,5.24,-1.24
2022-01-12,2021,Atlanta Hawks,Miami Heat,91,115,-24,,,,,,,,,,,3.0,4.0,False,False,-1.0,1373.9090724315115,1589.6015981931469,-215.69252576163535,0.22415308611358317,-7.32,-16.68
2022-01-12,2021,Utah Jazz,Cleveland Cavaliers,91,111,-20,,,,,,,,,,,2.0,2.0,False,False,0.0,1686.2637426865633,1595.5353025050788,90.72844018148453,0.6276795563886096,5.25,-25.25
2022-01-12,2021,San Antonio Spurs,Houston Rockets,124,128,-4,,,,,,,,,,,2.0,3.0,False,False,-1.0,1495.0808122419655,1341.5169926705926,153.56381957137296,0.7076472066500146,7.83,-11.83
2022-01-12,2021,Detroit Pistons,Phoenix Suns,108,135,-27,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,1.0,False,True,1.0,1306.8301035033628,1601.8508942369178,-295.02079073355503,0.15469053907213545,-10.57,-16.43
2022-01-12,2021,Chicago Bulls,Brooklyn Nets,112,138,-26,,,,,,,,,,,3.0,3.0,False,False,0.0,1624.9417624547698,1524.5214359704391,100.42032648433064,0.6406222410333324,5.65,-31.65
2022-01-12,2021,Philadelphia 76ers,Charlotte Hornets,98,109,-11,,,,,,,,,,,5.0,2.0,False,False,3.0,1561.54824382555,1479.2525201376286,82.29572368792128,0.6162667525251172,4.91,-15.91
2022-01-12,2021,Washington Wizards,Orlando Magic,112,106,6,,,,,,,,,,,1.0,3.0,True,False,-2.0,1471.4605182300586,1315.6092683530787,155.85124987697986,0.71036386815482,7.93,-1.93
2022-01-12,2021,Indiana Pacers,Boston Celtics,100,119,-19,,,,,,,,,,,2.0,2.0,False,False,0.0,1475.6844678771602,1441.827239551045,33.85722832611509,0.5485708179098314,2.92,-21.92
2022-01-12,2021,New York Knicks,Dallas Mavericks,108,85,23,,,,,,,,,,,2.0,3.0,False,False,-1.0,1472.4147472807863,1577.2942621935301,-104.87951491274384,0.3534896459097613,-2.77,25.77
2022-01-12,2021,Sacramento Kings,Los Angeles Lakers,125,116,9,,,,,,,,,,,2.0,3.0,False,False,-1.0,1352.3189652380254,1455.3254426221324,-103.00647738410703,0.35595759806165206,-2.7,11.7
2022-01-13,2021,Milwaukee Bucks,Golden State Warriors,118,99,19,,,,,,,,,,,3.0,2.0,False,False,1.0,1570.683349227223,1672.1072300075502,-101.42388078032718,0.35804884791995734,-2.63,21.63
2022-01-13,2021,Memphis Grizzlies,Minnesota Timberwolves,116,108,8,,,,,,,,,,,2.0,2.0,False,False,0.0,1672.2756608374455,1542.5739025726311,129.70175826481432,0.6784424966619202,6.85,1.15
2022-01-13,2021,Denver Nuggets,Portland Trail Blazers,140,108,32,,,,,,,,,,,2.0,4.0,False,False,-2.0,1497.561252934236,1349.110265628248,148.45098730598806,0.701521276326866,7.62,24.38
2022-01-13,2021,New Orleans Pelicans,LA Clippers,113,89,24,,,,,,,88.0,,,19060.0,0.0,2.0,True,False,-2.0,1513.387947092794,1466.1366701010538,47.25127699174027,0.567583888794031,3.47,20.53
2022-01-13,2021,Brooklyn Nets,Oklahoma City Thunder,109,130,-21,,,,,,,,,,,1.0,2.0,True,False,-1.0,1547.906049112112,1372.2489703112929,175.65707880081914,0.7332477722005123,8.74,-29.74
2022-01-14,2021,San Antonio Spurs,Cleveland Cavaliers,109,114,-5,,,,,,,,,,,2.0,2.0,False,False,0.0,1487.1092799571732,1614.706894417451,-127.59761446027778,0.32420562036182443,-3.7,-1.3
2022-01-14,2021,Chicago Bulls,Golden State Warriors,96,138,-42,,,,,,,,,,,2.0,1.0,False,True,1.0,1601.557149313097,1653.3345065081576,-51.77735719506063,0.42603316340396014,-0.59,-41.41
2022-01-14,2021,Miami Heat,Atlanta Hawks,124,118,6,,,,,,,,,,,2.0,2.0,False,False,0.0,1596.7214606837617,1366.7892099408966,229.9322507428651,0.7897794368551704,10.96,-4.96
2022-01-14,2021,Philadelphia 76ers,Boston Celtics,111,99,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1548.814700270194,1458.7134757697834,90.10122450041058,0.6268353915614175,5.23,6.77
2022-01-14,2021,Indiana Pacers,Phoenix Suns,94,112,-18,,,,,,,,,,,2.0,2.0,False,False,0.0,1458.7982316584219,1606.92202925872,-148.12379760029808,0.29887324846255003,-4.55,-13.45
2022-01-14,2021,Detroit Pistons,Toronto Raptors,103,87,16,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,3.0,False,False,-1.0,1301.7589684815607,1601.1273590841815,-299.3683906026208,0.15144620752007937,-10.75,26.75
2022-01-14,2021,Memphis Grizzlies,Dallas Mavericks,85,112,-27,,,,,,,,,,,1.0,2.0,True,False,-1.0,1677.5657905832215,1555.74004613983,121.82574444339161,0.6684726908937892,6.53,-33.53
2022-01-14,2021,Charlotte Hornets,Orlando Magic,109,116,-7,,,,,,,,,,,2.0,2.0,False,False,0.0,1491.9860636929845,1311.6264901630277,180.35957352995683,0.7385089499442866,8.93,-15.93
2022-01-14,2021,Sacramento Kings,Houston Rockets,126,114,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1363.9024258808472,1349.488524955385,14.413900925462258,0.5207313784204302,2.12,9.88
2022-01-15,2021,Denver Nuggets,Los Angeles Lakers,133,96,37,,,,,,,,,,,2.0,3.0,False,False,-1.0,1509.790488475786,1443.7419819793106,66.04850649647551,0.5939227302767686,4.24,32.76
2022-01-15,2021,Dallas Mavericks,Orlando Magic,108,92,16,,,,,,,,,,,1.0,1.0,True,True,0.0,1580.4209164512333,1322.4854763591059,257.93544009212746,0.8152958576188217,12.11,3.89
2022-01-15,2021,Boston Celtics,Chicago Bulls,114,112,2,,,,,,,,,,,1.0,1.0,True,True,0.0,1450.6129241041617,1578.629715418288,-128.0167913141263,0.3236771705931002,-3.72,5.72
2022-01-15,2021,Washington Wizards,Portland Trail Blazers,110,115,-5,,,,,,,,,,,3.0,2.0,False,False,1.0,1475.4432964201096,1336.881030086698,138.56226633341157,0.6894669706416707,7.22,-12.22
2022-01-15,2021,Oklahoma City Thunder,Cleveland Cavaliers,102,107,-5,,,,,,,,,,,2.0,1.0,False,True,1.0,1394.040284176588,1618.8473572666317,-224.80707309004356,0.21516074296227722,-7.69,2.69
2022-01-15,2021,Atlanta Hawks,New York Knicks,108,117,-9,,,,,,,,,,,1.0,3.0,True,False,-2.0,1364.0431746548688,1493.9689633344865,-129.92578867961765,0.3212762262340406,-3.8,-5.2
2022-01-15,2021,Brooklyn Nets,New Orleans Pelicans,120,105,15,,,,,,,,,,,2.0,2.0,False,False,0.0,1526.114735246817,1599.8762467089375,-73.76151146212055,0.39541524722322074,-1.5,16.5
2022-01-15,2021,Milwaukee Bucks,Toronto Raptors,96,103,-7,,,,,,,,,,,2.0,1.0,False,True,1.0,1589.4560727266157,1581.878441485004,7.577631241611698,0.5109033591651918,1.84,-8.84
2022-01-15,2021,Miami Heat,Philadelphia 76ers,98,109,-11,,,,,,,,,,,1.0,1.0,True,True,0.0,1599.4674959697895,1556.9152519358156,42.55224403397392,0.5609332362348832,3.28,-14.28
2022-01-15,2021,San Antonio Spurs,LA Clippers,101,94,7,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1482.9688171079924,1379.6483704849104,103.32044662308203,0.6444566327126006,5.77,1.23
2022-01-16,2021,Sacramento Kings,Houston Rockets,112,118,-6,,,,,,,,,,,2.0,2.0,False,False,0.0,1374.9290224864042,1338.461928349828,36.46709413657618,0.5522884914561649,3.03,-9.03
2022-01-16,2021,Minnesota Timberwolves,Golden State Warriors,119,99,20,,,,,,,,,,,3.0,2.0,False,False,1.0,1537.283772826855,1676.2619404029665,-138.97816757611145,0.31002067548977336,-4.17,24.17
2022-01-16,2021,Denver Nuggets,Utah Jazz,102,125,-23,,,,,,,,,,,1.0,4.0,True,False,-3.0,1529.463168223312,1667.0921507741912,-137.62898255087907,0.3116844444782192,-4.12,-18.88
2022-01-17,2021,Cleveland Cavaliers,Brooklyn Nets,114,107,7,,,,,,,,,,,2.0,2.0,False,False,0.0,1621.4140776429826,1541.4872242116987,79.92685343128392,0.6130369386353828,4.81,2.19
2022-01-17,2021,LA Clippers,Indiana Pacers,139,133,6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,,,19060.0,,2.0,0.0,False,True,2.0,1341.8855897986923,1450.6587715864014,-108.77318178770906,0.34838430519909136,-2.93,8.93
2022-01-17,2021,Washington Wizards,Philadelphia 76ers,117,98,19,,,,,,,,,,,2.0,2.0,False,False,0.0,1466.7075736845775,1568.8618496948388,-102.15427601026136,0.3570830236250863,-2.66,21.66
2022-01-17,2021,Boston Celtics,New Orleans Pelicans,104,92,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1456.5415532752622,1584.5037577440557,-127.96220446879352,0.3237459619489954,-3.72,15.72
2022-01-17,2021,New York Knicks,Charlotte Hornets,87,97,-10,,,,,,,,,,,2.0,3.0,False,False,-1.0,1499.6345723561376,1481.1270774969064,18.5074948592312,0.5266092623134694,2.29,-12.29
2022-01-17,2021,Memphis Grizzlies,Chicago Bulls,119,106,13,,,,,,,,,,,3.0,2.0,False,False,1.0,1652.8849202718181,1572.7010862471875,80.18383402463064,0.6133878031805706,4.82,8.18
2022-01-17,2021,Atlanta Hawks,Milwaukee Bucks,121,114,7,,,,,,,,,,,2.0,2.0,False,False,0.0,1358.3775656332177,1580.9116505301477,-222.53408489692993,0.21737849009143043,-7.6,14.6
2022-01-17,2021,Miami Heat,Toronto Raptors,104,99,5,,,,,,,,,,,2.0,2.0,False,False,0.0,1587.5208982107663,1590.422863681472,-2.901965470705818,0.49582383309515726,1.41,3.59
2022-01-17,2021,Dallas Mavericks,Oklahoma City Thunder,104,102,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1584.725939820173,1391.4735638002371,193.2523760199358,0.7525856036898667,9.46,-7.46
2022-01-17,2021,Orlando Magic,Portland Trail Blazers,88,98,-10,,,,,,,,,,,2.0,2.0,False,False,0.0,1318.1804529901663,1345.6167528222302,-27.436299832063924,0.46059785982765755,0.41,-10.41
2022-01-17,2021,San Antonio Spurs,Phoenix Suns,107,121,-14,,,,,,,,,,,2.0,3.0,False,False,-1.0,1520.7315977942105,1615.0614893307404,-94.32989153652989,0.3674884701125214,-2.34,-11.66
2022-01-17,2021,Los Angeles Lakers,Utah Jazz,72,95,-23,,,,,,,,,,,2.0,1.0,False,True,1.0,1424.0693022317846,1677.2382519709195,-253.16894973913486,0.18887180242799465,-8.86,-14.14
2022-01-18,2021,Golden State Warriors,Detroit Pistons,102,86,16,,,,,,,184.0,,,20332.0,2.0,4.0,False,False,-2.0,1655.9195646626742,1321.0078860807382,334.91167858193603,0.8730175306701338,15.27,0.73
2022-01-18,2021,New York Knicks,Minnesota Timberwolves,110,112,-2,,,,,,,,,,,1.0,2.0,True,False,-1.0,1488.8642455089514,1557.6261485671473,-68.76190305819591,0.402315760585912,-1.29,-0.71
2022-01-19,2021,Washington Wizards,Brooklyn Nets,118,119,-1,,,,,,,,,,,2.0,2.0,False,False,0.0,1485.4983852563369,1535.3676599419143,-49.869274685577466,0.42872117826501827,-0.52,-0.48
2022-01-19,2021,Miami Heat,Portland Trail Blazers,104,92,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1594.6006161667694,1354.9711561210559,239.62946004571359,0.7988975212884127,11.36,0.64
2022-01-19,2021,Dallas Mavericks,Toronto Raptors,102,98,4,,,,,,,,,,,2.0,2.0,False,False,0.0,1586.7967363757643,1583.343145725469,3.453590650295382,0.5049699527782523,1.67,2.33
2022-01-19,2021,Boston Celtics,Charlotte Hornets,102,111,-9,,,,,,,,,,,2.0,2.0,False,False,0.0,1470.818137712141,1491.8974043440926,-21.07926663195167,0.4697016634478392,0.67,-9.67
2022-01-19,2021,Chicago Bulls,Cleveland Cavaliers,117,104,13,,,,,,,,,,,2.0,2.0,False,False,0.0,1563.7980402541218,1627.533641912767,-63.73560165864524,0.40929232978994257,-1.08,14.08
2022-01-19,2021,Philadelphia 76ers,Orlando Magic,123,110,13,,,,,,,,,,,2.0,2.0,False,False,0.0,1550.0710381230795,1308.8260496913406,241.24498843173888,0.8003874659818333,11.43,1.57
2022-01-19,2021,Milwaukee Bucks,Memphis Grizzlies,126,114,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1569.7336231488764,1661.7879662648838,-92.05434311600743,0.37053848681848994,-2.25,14.25
2022-01-19,2021,Atlanta Hawks,Minnesota Timberwolves,134,122,12,,,,,,,,,,,2.0,1.0,False,True,1.0,1369.555593014489,1561.3113005390271,-191.75570752453814,0.24902209855037866,-6.34,18.34
2022-01-19,2021,San Antonio Spurs,Oklahoma City Thunder,118,96,22,,,,,,,,,,,2.0,2.0,False,False,0.0,1511.9418635451648,1389.4027672446457,122.53909630051908,0.6693821046415249,6.56,15.44
2022-01-19,2021,Utah Jazz,Houston Rockets,111,116,-5,,,,,,,,,,,2.0,3.0,False,False,-1.0,1682.913916952349,1346.7612016089088,336.15271534344015,0.8738073894543469,15.32,-20.32
2022-01-19,2021,Denver Nuggets,LA Clippers,130,128,2,,,,,,,88.0,,,19060.0,3.0,0.0,False,True,3.0,1519.3170670265838,1409.1757653744853,110.14130165209849,0.6534013987543259,6.05,-4.05
2022-01-19,2021,Sacramento Kings,Detroit Pistons,131,133,-2,,,,,,,184.0,,,20332.0,3.0,1.0,False,True,2.0,1366.6297492273234,1318.191965975003,48.43778325232029,0.5692594316655717,3.52,-5.52
2022-01-19,2021,Los Angeles Lakers,Indiana Pacers,104,111,-7,,,,,,,,,,,2.0,2.0,False,False,0.0,1418.3936372503551,1383.3685960106084,35.02504123974677,0.5502350269843842,2.97,-9.97
2022-01-20,2021,New York Knicks,New Orleans Pelicans,91,102,-11,,,,,,,,,,,2.0,3.0,False,False,-1.0,1485.1790935370716,1570.227173307177,-85.04807977010546,0.3799934323545399,-1.96,-9.04
2022-01-20,2021,Dallas Mavericks,Phoenix Suns,101,109,-8,,,,,,,,,,,1.0,3.0,True,False,-2.0,1593.040989200453,1623.8512235797862,-30.810234379333224,0.4557763720847526,0.27,-8.27
2022-01-20,2021,Golden State Warriors,Indiana Pacers,117,121,-4,,,,,,,,,,,2.0,1.0,False,True,1.0,1658.7354847684094,1392.3742527183074,266.361232050102,0.8224884124643311,12.46,-16.46
2022-01-21,2021,Milwaukee Bucks,Chicago Bulls,94,90,4,,,,,,,,,,,2.0,2.0,False,False,0.0,1583.3779097129816,1577.57138354984,5.806526163141598,0.5083554849609468,1.77,2.23
2022-01-21,2021,Charlotte Hornets,Oklahoma City Thunder,121,98,23,,,,,,,,,,,2.0,2.0,False,False,0.0,1500.8897544160675,1378.8581120003,122.03164241576746,0.6687353085874108,6.54,16.46
2022-01-21,2021,Washington Wizards,Toronto Raptors,105,109,-4,,,,,,,,,,,2.0,2.0,False,False,0.0,1482.1656409311183,1577.0988929007804,-94.93325196966202,0.3666815242158474,-2.36,-1.64
2022-01-21,2021,Philadelphia 76ers,LA Clippers,101,102,-1,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1554.1713183809347,1386.7155012965254,167.45581708440932,0.7239125971565703,8.4,-9.4
2022-01-21,2021,Atlanta Hawks,Miami Heat,110,108,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1384.7081955208973,1598.5278876441705,-213.81969212327317,0.22603354958644437,-7.24,9.24
2022-01-21,2021,Boston Celtics,Portland Trail Blazers,105,109,-4,,,,,,,,,,,2.0,2.0,False,False,0.0,1461.825787640166,1351.0438846436548,110.78190299651123,0.6542360485923694,6.08,-10.08
2022-01-21,2021,Orlando Magic,Los Angeles Lakers,105,116,-11,,,,,,,,,,,2.0,2.0,False,False,0.0,1304.7257694334853,1409.3879805426561,-104.66221110917081,0.353775572635648,-2.76,-8.24
2022-01-21,2021,San Antonio Spurs,Brooklyn Nets,102,117,-15,,,,,,,,,,,2.0,2.0,False,False,0.0,1522.4865187895105,1538.7004042671329,-16.213885477622398,0.4766832673578948,0.87,-15.87
2022-01-21,2021,Utah Jazz,Detroit Pistons,111,101,10,,,,,,,184.0,,,20332.0,2.0,2.0,False,False,0.0,1673.2217374480388,1323.487915522344,349.73382192569466,0.8821791301863203,15.88,-5.88
2022-01-21,2021,Denver Nuggets,Memphis Grizzlies,118,122,-4,,,,,,,,,,,2.0,2.0,False,False,0.0,1541.7773311045437,1648.1436797007786,-106.36634859623496,0.35153610112127304,-2.83,-1.17
2022-01-21,2021,Golden State Warriors,Houston Rockets,105,103,2,,,,,,,,,,,1.0,2.0,True,False,-1.0,1650.1594942358097,1356.453381113219,293.70611312259075,0.8443172847833619,13.58,-11.58
2022-01-22,2021,Phoenix Suns,Indiana Pacers,113,103,10,,,,,,,,,,,2.0,2.0,False,False,0.0,1631.928406372178,1400.950243250907,230.97816312127088,0.790777306147753,11.01,-1.01
2022-01-22,2021,Cleveland Cavaliers,Oklahoma City Thunder,94,87,7,,,,,,,,,,,3.0,1.0,False,True,2.0,1613.7602986170489,1367.9520378939387,245.80826072311015,0.8045511902994887,11.62,-4.62
2022-01-22,2021,Milwaukee Bucks,Sacramento Kings,133,127,6,,,,,,,,,,,1.0,3.0,True,False,-2.0,1589.567838319932,1361.3337996799823,228.23403863994963,0.7881518012146926,10.89,-4.89
2022-01-23,2021,Orlando Magic,Chicago Bulls,114,95,19,,,,,,,,,,,2.0,2.0,False,False,0.0,1297.5366118995203,1571.3814549428896,-273.84484304336934,0.17130910939546876,-9.7,28.7
2022-01-23,2021,Miami Heat,Los Angeles Lakers,113,107,6,,,,,,,,,,,2.0,2.0,False,False,0.0,1592.1409996660152,1416.5771380766212,175.56386158939404,0.7331428022575113,8.73,-2.73
2022-01-23,2021,New York Knicks,LA Clippers,110,102,8,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1477.3437082296512,1426.5139652772875,50.82974295236363,0.5726324192711407,3.62,4.38
2022-01-23,2021,Dallas Mavericks,Memphis Grizzlies,104,91,13,,,,,,,,,,,3.0,2.0,False,False,1.0,1584.9638064080611,1652.24147351522,-67.27766710715878,0.4043719232441497,-1.23,14.23
2022-01-23,2021,Charlotte Hornets,Atlanta Hawks,91,113,-22,,,,,,,,,,,2.0,2.0,False,False,0.0,1511.7958285224288,1391.0950834990526,120.70074502337616,0.6670359331628326,6.48,-28.48
2022-01-23,2021,Toronto Raptors,Portland Trail Blazers,105,114,-9,,,,,,,,,,,2.0,2.0,False,False,0.0,1581.409569819281,1358.6454515526746,222.76411826660637,0.7828467015790735,10.67,-19.67
2022-01-23,2021,San Antonio Spurs,Philadelphia 76ers,109,115,-6,,,,,,,,,,,2.0,2.0,False,False,0.0,1509.815265124687,1514.3728544001726,-4.557589275485725,0.4934414779814596,1.34,-7.34
2022-01-23,2021,Washington Wizards,Boston Celtics,87,116,-29,,,,,,,,,,,2.0,2.0,False,False,0.0,1477.8549640126178,1454.2242207311463,23.630743281471496,0.5339550306781967,2.5,-31.5
2022-01-23,2021,Minnesota Timberwolves,Brooklyn Nets,136,125,11,,,,,,,,,,,4.0,2.0,False,False,2.0,1546.1586980326188,1551.3716579319564,-5.212959899337648,0.49249851056459554,1.32,9.68
2022-01-23,2021,Denver Nuggets,Detroit Pistons,117,111,6,,,,,,,184.0,,,20332.0,2.0,2.0,False,False,0.0,1537.6795372901024,1321.5771476745322,216.10238961557025,0.7762569605831982,10.4,-4.4
2022-01-23,2021,Golden State Warriors,Utah Jazz,94,92,2,,,,,,,,,,,2.0,2.0,False,False,0.0,1651.3777276916032,1675.1325052958507,-23.754777604247465,0.4658672970985494,0.56,1.44
2022-01-24,2021,Houston Rockets,Philadelphia 76ers,91,111,-20,,,,,,,,,,,3.0,1.0,False,True,2.0,1355.2351476574254,1521.9764288682784,-166.741281210853,0.27691023644003554,-5.31,-14.69
2022-01-24,2021,Cleveland Cavaliers,New York Knicks,95,93,2,,,,,,,,,,,2.0,1.0,False,True,1.0,1616.5084195981617,1526.5534267178919,89.95499288026986,0.6266384681770175,5.22,-3.22
2022-01-24,2021,New Orleans Pelicans,Indiana Pacers,117,113,4,,,,,,,,,,,4.0,2.0,False,False,2.0,1578.0625586145975,1397.2850779886398,180.77748062595765,0.7389732499728914,8.95,-4.95
2022-01-24,2021,Phoenix Suns,Utah Jazz,115,109,6,,,,,,,,,,,2.0,1.0,False,True,1.0,1635.5935716344452,1670.0670546092292,-34.47348297478402,0.4505508414901938,0.12,5.88
2022-01-24,2021,Atlanta Hawks,Chicago Bulls,130,124,6,,,,,,,,,,,1.0,1.0,True,True,0.0,1412.3979150537589,1549.8898571079342,-137.4919420541753,0.3118537112975012,-4.11,10.11
2022-01-25,2021,Toronto Raptors,Charlotte Hornets,125,113,12,,,,,,,,,,,2.0,2.0,False,False,0.0,1568.4745447870318,1490.4929969677225,77.9815478193093,0.610377161650381,4.73,7.27
2022-01-25,2021,Detroit Pistons,Denver Nuggets,105,110,-5,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,,,20332.0,,2.0,2.0,False,False,0.0,1318.62690334274,1540.6297816218946,-222.00287827915463,0.21789916023113343,-7.58,2.58
2022-01-25,2021,Boston Celtics,Sacramento Kings,128,75,53,,,,,,,,,,,2.0,3.0,False,False,-1.0,1476.583606908335,1358.563324075729,118.02028283260597,0.6636001628690853,6.37,46.63
2022-01-25,2021,Washington Wizards,LA Clippers,115,116,-1,,,,,,,88.0,,,19060.0,0.0,2.0,True,False,-2.0,1455.495577835429,1377.3042467890468,78.19133104638217,0.6106643132257493,4.74,-5.74
2022-01-25,2021,Brooklyn Nets,Los Angeles Lakers,96,106,-10,,,,,,,,,,,2.0,2.0,False,False,0.0,1540.2415063163132,1412.958334618308,127.28317169800516,0.6753976720463709,6.75,-16.75
2022-01-25,2021,Houston Rockets,San Antonio Spurs,104,134,-30,,,,,,,,,,,1.0,2.0,True,False,-1.0,1347.231103500108,1502.2116906565811,-154.98058715647312,0.2906684093669098,-4.83,-25.17
2022-01-25,2021,Portland Trail Blazers,Minnesota Timberwolves,107,109,-2,,,,,,,,,,,2.0,2.0,False,False,0.0,1371.5804765849236,1557.288849648262,-185.70837306333829,0.25558886442363843,-6.09,4.09
2022-01-25,2021,Golden State Warriors,Dallas Mavericks,130,92,38,,,,,,,,,,,2.0,2.0,False,False,0.0,1656.4431783782247,1598.8145332324123,57.62864514581247,0.5821819916059789,3.9,34.1
2022-01-26,2021,Indiana Pacers,Charlotte Hornets,126,158,-32,,,,,,,,,,,2.0,1.0,False,True,1.0,1394.4005809504442,1481.9579853278522,-87.55740437740792,0.37659620041720065,-2.06,-29.94
2022-01-26,2021,Cleveland Cavaliers,Milwaukee Bucks,115,99,16,,,,,,,,,,,2.0,4.0,False,False,-2.0,1619.874264556919,1592.3383139241853,27.535950632733602,0.5395446553908033,2.66,13.34
2022-01-26,2021,Atlanta Hawks,Sacramento Kings,121,104,17,,,,,,,,,,,2.0,1.0,False,True,1.0,1421.9858053274609,1338.0426129253128,83.94319240214804,0.6185069648822986,4.97,12.03
2022-01-26,2021,Orlando Magic,LA Clippers,102,111,-9,,,,,,,88.0,,,19060.0,0.0,0.0,True,True,0.0,1319.0282097344757,1412.6000502441327,-93.57184050965702,0.3685033550604035,-2.31,-6.69
